CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,CVE_MZA,AMBITO,TIPOMZA,acceso_bomberos_km,intersecciones_km2,densidad_vial,tipo_vial_pct,poblacion_total,densidad_pob,viviendas,riesgo_base,ocurrio_incendio,ia_probabilidad_incendio,riesgo_pob_vial,aislamiento_tactico,total_incendios
0803700014508002,8,37,1,4508,2,Urbana,Típica,2.85,0.0,0.0,0.0,39.0,39.0,4,MEDIO,0,0.15199684534088162,0.0,285.0,0
0803700016044006,8,37,1,6044,6,Urbana,Típica,5.16,0.0,43.35,0.0,64.0,64.0,7,ALTO,0,0.1327148039015609,2774.4,0.11900369003690037,0
0803700016044005,8,37,1,6044,5,Urbana,Típica,5.19,0.0,47.25,0.0,24.0,24.0,5,ALTO,0,0.2516697251950059,1134.0,0.10981802793059671,0
080370001603A015,8,37,1,603A,15,Urbana,Típica,5.4,0.0,0.0,0.0,27.0,27.0,2,ALTO,0,0.35641147645595955,0.0,540.0,0
0803700016025034,8,37,1,6025,34,Urbana,Típica,1.0,0.0,0.0,0.0,47.0,47.0,4,BAJO,0,0.6191234562706471,0.0,100.0,0
0803700016025022,8,37,1,6025,22,Urbana,Típica,0.49,0.0,0.0,0.0,42.0,42.0,4,MEDIO,0,0.7334048985084487,0.0,49.0,0
0803700016025021,8,37,1,6025,21,Urbana,Típica,0.53,0.0,0.0,0.0,59.0,59.0,6,BAJO,0,0.7971112413145528,0.0,53.0,0
0803700016025020,8,37,1,6025,20,Urbana,Típica,0.58,0.0,0.0,0.0,96.0,96.0,5,BAJO,0,0.6997986407160313,0.0,57.99999999999999,0
0803700016010033,8,37,1,6010,33,Urbana,Típica,1.06,0.0,0.0,0.0,73.0,73.0,7,BAJO,0,0.5905310884627135,0.0,106.0,0
0803700016010030,8,37,1,6010,30,Urbana,Típica,0.83,0.0,49.45,0.0,48.0,48.0,5,ALTO,0,0.46173781517472323,2373.6000000000004,0.01678123736352608,0
0803700016006032,8,37,1,6006,32,Urbana,Típica,1.2,0.0,0.0,0.0,55.0,55.0,8,BAJO,0,0.6434627250447217,0.0,120.0,0
0803700016006016,8,37,1,6006,16,Urbana,Típica,0.97,0.0,12.53,0.0,75.0,75.0,6,MEDIO,0,0.501204161628909,939.75,0.0773524720893142,0
0803700016006015,8,37,1,6006,15,Urbana,Típica,0.96,188.67,11.76,0.0,63.0,63.0,13,ALTO,0,0.5516662090431369,740.88,0.08156329651656755,0
0803700016006014,8,37,1,6006,14,Urbana,Típica,0.95,0.0,45.89,0.0,35.0,35.0,4,ALTO,0,0.3961640554727384,1606.15,0.020697167755991286,0
0803700016006013,8,37,1,6006,13,Urbana,Típica,0.73,0.0,68.56,0.0,36.0,36.0,4,BAJO,0,0.5114586769789781,2468.16,0.01064605512614846,0
0803700016006012,8,37,1,6006,12,Urbana,Típica,0.72,0.0,0.0,0.0,71.0,71.0,4,MEDIO,0,0.710514141230006,0.0,72.0,0
0803700015991014,8,37,1,5991,14,Urbana,Típica,0.85,0.0,33.42,0.0,47.0,47.0,6,ALTO,0,0.4347892354584541,1570.74,0.02542626383487885,0
0803700015972041,8,37,1,5972,41,Urbana,Típica,4.97,630.18,54.34,0.0,92.0,92.0,3,MEDIO,0,0.14674668784680173,4999.280000000001,0.09144434222631094,0
0803700015972040,8,37,1,5972,40,Urbana,Típica,5.02,225.91,74.58,0.0,74.0,74.0,10,ALTO,0,0.18637275785715668,5518.92,0.06730124681592706,0
0803700015972023,8,37,1,5972,23,Urbana,Típica,5.49,116.51,16.13,0.0,81.0,81.0,14,ALTO,0,0.14727377694208443,1306.53,0.34014869888475835,0
0803700015972022,8,37,1,5972,22,Urbana,Típica,5.07,276.95,79.26,0.0,63.0,63.0,6,ALTO,0,0.21183527073348463,4993.38,0.06395862242967074,0
0803700015972021,8,37,1,5972,21,Urbana,Típica,5.06,301.97,79.13,0.0,80.0,80.0,5,MEDIO,0,0.1813727578571567,6330.4,0.0639373262572656,0
0803700015972019,8,37,1,5972,19,Urbana,Típica,5.4,0.0,50.6,0.0,33.0,33.0,2,ALTO,0,0.16601999196222011,1669.8,0.1066982809721399,0
0803700015972018,8,37,1,5972,18,Urbana,Típica,5.41,0.0,53.04,0.0,99.0,99.0,6,ALTO,0,0.13661391719990731,5250.96,0.10197926484448634,0
0803706343143113,8,37,634,3143,113,Rural,Típica,18.76,0.0,10.16,0.0,0.0,0.0,9,MEDIO,0,0.3451158451746815,0.0,1.8446411012782695,0
0803700016504040,8,37,1,6504,40,Urbana,Típica,4.36,0.0,5.78,0.0,0.0,0.0,233,MEDIO,0,0.424565683787824,0.0,0.7530224525043179,0
0803700015900059,8,37,1,5900,59,Urbana,Típica,5.9,0.0,0.0,0.0,0.0,0.0,7,MEDIO,0,0.5677336238419692,0.0,590.0,0
0803700015900058,8,37,1,5900,58,Urbana,Típica,5.62,247.0,47.81,0.0,27.0,27.0,3,MEDIO,0,0.1923979199050457,1290.8700000000001,0.11752404851526559,0
0803700015900056,8,37,1,5900,56,Urbana,Típica,5.64,238.68,22.37,0.0,106.0,106.0,10,ALTO,0,0.1650747787804633,2371.2200000000003,0.25201072386058976,0
0803700015900055,8,37,1,5900,55,Urbana,Típica,5.83,0.0,7.01,100.0,0.0,0.0,16,MEDIO,0,0.44334630810560255,0.0,0.8304843304843306,0
0803700015900031,8,37,1,5900,31,Urbana,Típica,6.21,0.0,0.0,0.0,64.0,64.0,11,ALTO,0,0.3059909735467169,0.0,621.0,0
0803700015900021,8,37,1,5900,21,Urbana,Típica,6.16,0.0,0.0,0.0,169.0,169.0,18,MEDIO,0,0.3326143244152627,0.0,616.0,0
0803700015900019,8,37,1,5900,19,Urbana,Típica,6.3,0.0,0.0,0.0,152.0,152.0,8,ALTO,0,0.3795059901571151,0.0,630.0,0
0803700015900017,8,37,1,5900,17,Urbana,Típica,6.43,0.0,56.9,0.0,126.0,126.0,6,ALTO,0,0.18247220305110803,7169.4,0.1129854155684414,0
0803700015883041,8,37,1,5883,41,Urbana,Típica,4.19,0.0,0.0,0.0,0.0,0.0,6,MEDIO,0,0.2618069176930174,0.0,419.00000000000006,0
0803700015883038,8,37,1,5883,38,Urbana,Típica,3.93,85.62,37.71,0.0,0.0,0.0,23,ALTO,0,0.3708623109384096,0.0,0.10418875927889715,0
0803700015883005,8,37,1,5883,5,Urbana,Típica,4.08,0.0,13.91,0.0,77.0,77.0,15,ALTO,0,0.15352650617140112,1071.07,0.2931034482758621,0
0803700015883003,8,37,1,5883,3,Urbana,Típica,3.71,23.37,4.37,70.9,121.0,121.0,185,ALTO,0,0.19950982546513304,528.77,0.8470319634703196,0
0803700015883002,8,37,1,5883,2,Urbana,Típica,3.97,0.0,42.8,0.0,62.0,62.0,14,ALTO,0,0.10036595368107391,2653.6,0.0927353422097641,0
0803700016951014,8,37,1,6951,14,Urbana,Típica,3.48,0.0,0.0,0.0,619.0,619.0,54,ALTO,0,0.10331864594301343,0.0,348.0,0
0803700016947043,8,37,1,6947,43,Urbana,Típica,4.26,0.0,0.0,0.0,135.0,135.0,6,MEDIO,0,0.17727452266722035,0.0,425.99999999999994,0
0803700016947005,8,37,1,6947,5,Urbana,Típica,3.89,0.0,0.0,0.0,119.0,119.0,5,ALTO,0,0.13033853716763408,0.0,389.0,0
0803700016792012,8,37,1,6792,12,Urbana,Típica,4.4,0.0,0.0,0.0,93.0,93.0,12,ALTO,0,0.0887096407492526,0.0,440.0,0
0803700016792042,8,37,1,6792,42,Urbana,Típica,4.36,0.0,12.36,0.0,195.0,195.0,7,MEDIO,0,0.10375309892462864,2410.2,0.3524656426839127,0
0803700014122011,8,37,1,4122,11,Urbana,Típica,4.37,0.0,0.0,0.0,148.0,148.0,13,MEDIO,0,0.1354145210090299,0.0,437.0,0
0803700014122009,8,37,1,4122,9,Urbana,Típica,4.39,0.0,0.0,0.0,112.0,112.0,32,MEDIO,0,0.10980605466104904,0.0,438.99999999999994,0
0803700014118022,8,37,1,4118,22,Urbana,Típica,4.84,0.0,0.0,0.0,34.0,34.0,6,ALTO,0,0.3170102408809949,0.0,484.0,0
0803700014118012,8,37,1,4118,12,Urbana,Típica,4.89,0.0,0.0,0.0,62.0,62.0,12,ALTO,0,0.16420230179932896,0.0,488.99999999999994,0
0803700014118011,8,37,1,4118,11,Urbana,Típica,4.92,0.0,0.0,0.0,81.0,81.0,16,MEDIO,0,0.1856342588367026,0.0,492.0,0
0803700014103038,8,37,1,4103,38,Urbana,Típica,5.72,0.0,0.0,0.0,2.0,2.0,0,MEDIO,0,0.586482060854876,0.0,572.0,0
0803700014103002,8,37,1,4103,2,Urbana,Típica,5.52,0.0,0.0,0.0,51.0,51.0,16,ALTO,0,0.23762741893045825,0.0,552.0,0
0803700014103001,8,37,1,4103,1,Urbana,Típica,5.6,107.06,23.3,0.0,85.0,85.0,11,ALTO,0,0.14961581221270012,1980.5,0.2402402402402402,0
0803700014090038,8,37,1,4090,38,Urbana,Típica,5.95,0.0,0.0,0.0,48.0,48.0,2,MEDIO,0,0.3875357547019963,0.0,595.0,0
0803700014090016,8,37,1,4090,16,Urbana,Típica,5.67,0.0,0.0,0.0,196.0,196.0,34,ALTO,0,0.3059351684669973,0.0,567.0,0
0803700014090015,8,37,1,4090,15,Urbana,Típica,5.73,257.52,32.02,0.0,100.0,100.0,6,ALTO,0,0.1544236598399667,3202.0000000000005,0.17889478613799564,0
0803700014090004,8,37,1,4090,4,Urbana,Típica,5.85,0.0,0.0,0.0,70.0,70.0,6,MEDIO,0,0.3336437126412506,0.0,585.0,0
0803700014090003,8,37,1,4090,3,Urbana,Típica,6.07,0.0,0.0,0.0,76.0,76.0,4,ALTO,0,0.33181118546896016,0.0,607.0,0
0803700014071045,8,37,1,4071,45,Urbana,Típica,5.32,0.0,0.0,0.0,71.0,71.0,5,MEDIO,0,0.18574798271783394,0.0,532.0,0
0803700014071044,8,37,1,4071,44,Urbana,Típica,5.26,0.0,19.59,0.0,11.0,11.0,7,MEDIO,0,0.46528043202828606,215.49,0.26836734693877545,0
0803700014071007,8,37,1,4071,7,Urbana,Típica,5.45,0.0,52.43,0.0,24.0,24.0,9,ALTO,0,0.1890734595331255,1258.32,0.10392829900839055,0
0803700014071006,8,37,1,4071,6,Urbana,Típica,5.35,0.0,0.0,0.0,121.0,121.0,31,MEDIO,0,0.23642166248441804,0.0,535.0,0
0803700014071003,8,37,1,4071,3,Urbana,Típica,5.39,0.0,25.22,0.0,103.0,103.0,5,ALTO,0,0.14877944537811405,2597.66,0.21363456202933015,0
0803700014071002,8,37,1,4071,2,Urbana,Típica,5.44,223.54,0.0,0.0,43.0,43.0,6,ALTO,0,0.2585644853817906,0.0,544.0,0
0803700014067043,8,37,1,4067,43,Urbana,Típica,5.36,0.0,0.0,0.0,10.0,10.0,1,MEDIO,0,0.521429904651423,0.0,536.0,0
0803700014067003,8,37,1,4067,3,Urbana,Típica,5.32,0.0,0.0,0.0,35.0,35.0,2,ALTO,0,0.3692099265004473,0.0,532.0,0
0803700014052035,8,37,1,4052,35,Urbana,Típica,4.53,0.0,41.11,0.0,30.0,30.0,8,ALTO,0,0.10789478958902742,1233.3,0.11016536964980546,0
0803700014052034,8,37,1,4052,34,Urbana,Típica,4.56,0.0,0.0,0.0,15.0,15.0,2,MEDIO,0,0.3405696360372431,0.0,455.99999999999994,0
0803700014052033,8,37,1,4052,33,Urbana,Típica,4.64,0.0,45.49,0.0,38.0,38.0,3,MEDIO,0,0.0700354768662931,1728.6200000000001,0.10197802197802197,0
0803700014052008,8,37,1,4052,8,Urbana,Típica,4.45,0.0,0.0,0.0,29.0,29.0,3,ALTO,0,0.20242702534900936,0.0,445.0,0
0803700014048047,8,37,1,4048,47,Urbana,Típica,5.05,0.0,0.0,0.0,41.0,41.0,2,ALTO,0,0.3029161929407698,0.0,505.0,0
0803700015224060,8,37,1,5224,60,Urbana,Típica,4.83,232.29,15.74,0.0,16.0,16.0,8,ALTO,0,0.42311328318192404,251.84,0.3066666666666667,0
0803700015224042,8,37,1,5224,42,Urbana,Típica,3.99,0.0,98.52,0.0,43.0,43.0,2,MEDIO,0,0.1868400963114014,4236.36,0.0404952806251903,0
080370001521A034,8,37,1,521A,34,Urbana,Típica,1.22,0.0,3.18,0.0,33.0,33.0,48,BAJO,0,0.5328961697570823,104.94000000000001,0.3824451410658307,0
0803700015224014,8,37,1,5224,14,Urbana,Típica,4.25,0.0,0.0,0.0,53.0,53.0,6,ALTO,0,0.10539075494401677,0.0,425.0,0
080370001521A014,8,37,1,521A,14,Urbana,Típica,1.14,0.0,25.05,0.0,3.0,3.0,23,ALTO,0,0.7088791146556775,75.15,0.04549082202713487,0
0803700015205030,8,37,1,5205,30,Urbana,Típica,0.76,0.0,0.0,0.0,0.0,0.0,17,ALTO,0,0.8939618762963437,0.0,76.0,0
0803700015205029,8,37,1,5205,29,Urbana,Típica,0.84,0.0,39.33,0.0,72.0,72.0,12,MEDIO,0,0.48536890225249235,2831.7599999999998,0.021352313167259787,0
0803700015205024,8,37,1,5205,24,Urbana,Típica,0.52,0.0,0.0,0.0,141.0,141.0,12,BAJO,0,0.6281808062919954,0.0,52.0,0
0803700015188032,8,37,1,5188,32,Urbana,Típica,3.39,425.27,19.03,0.0,43.0,43.0,2,MEDIO,0,0.18123596213219995,818.2900000000001,0.17804621848739494,0
0803700015154033,8,37,1,5154,33,Urbana,Típica,2.22,0.0,0.0,0.0,12.0,12.0,5,BAJO,0,0.9004900178253529,0.0,222.00000000000003,0
080370001514A037,8,37,1,514A,37,Urbana,Típica,2.78,0.0,243.38,0.0,0.0,0.0,3,MEDIO,0,0.45406600759667276,0.0,0.011421997616993303,0
080370001514A036,8,37,1,514A,36,Urbana,Típica,2.74,0.0,287.97,0.0,0.0,0.0,2,BAJO,0,0.45406600759667276,0.0,0.009514549621501493,0
0803700016504041,8,37,1,6504,41,Urbana,Típica,4.92,0.0,0.0,0.0,0.0,0.0,7,MEDIO,0,0.47734190127984044,0.0,492.0,0
080370001514A027,8,37,1,514A,27,Urbana,Típica,2.79,0.0,134.78,0.0,123.0,123.0,14,MEDIO,0,0.22226281797666864,16577.94,0.020698864900957046,0
080370001514A006,8,37,1,514A,6,Urbana,Típica,2.59,0.0,0.0,0.0,35.0,35.0,8,BAJO,0,0.22579078067751204,0.0,259.0,0
080370001514A001,8,37,1,514A,1,Urbana,Típica,2.68,0.0,0.0,0.0,89.0,89.0,8,ALTO,0,0.08940025617671012,0.0,268.0,0
0803700015135003,8,37,1,5135,3,Urbana,Típica,2.82,0.0,0.0,0.0,58.0,58.0,6,MEDIO,0,0.08259421866691681,0.0,282.0,0
0803700015135002,8,37,1,5135,2,Urbana,Típica,2.94,0.0,0.0,0.0,53.0,53.0,9,MEDIO,0,0.1010813703714743,0.0,294.0,0
0803700015135001,8,37,1,5135,1,Urbana,Típica,2.97,0.0,0.0,0.0,78.0,78.0,9,ALTO,0,0.06243385813617658,0.0,297.0,0
0803700015116047,8,37,1,5116,47,Urbana,Típica,5.58,0.0,0.0,0.0,55.0,55.0,6,ALTO,0,0.2354626627321614,0.0,558.0,0
0803700015116046,8,37,1,5116,46,Urbana,Típica,5.5,0.0,0.0,0.0,85.0,85.0,65,MEDIO,0,0.20426106539388642,0.0,550.0,0
0803700015116044,8,37,1,5116,44,Urbana,Típica,5.66,0.0,0.0,0.0,96.0,96.0,5,MEDIO,0,0.32331721832841603,0.0,566.0,0
0803700015116043,8,37,1,5116,43,Urbana,Típica,5.8,0.0,0.0,0.0,109.0,109.0,11,MEDIO,0,0.35325922292394973,0.0,580.0,0
0803700015116042,8,37,1,5116,42,Urbana,Típica,5.76,0.0,0.0,0.0,54.0,54.0,5,MEDIO,0,0.35354891537042543,0.0,576.0,0
0803700015116041,8,37,1,5116,41,Urbana,Típica,5.81,0.0,0.0,0.0,57.0,57.0,2,MEDIO,0,0.34670325296030213,0.0,581.0,0
0803700015116032,8,37,1,5116,32,Urbana,Típica,5.61,0.0,0.0,0.0,25.0,25.0,1,MEDIO,0,0.5043943239611378,0.0,561.0,0
0803700015099001,8,37,1,5099,1,Urbana,Típica,1.72,0.0,0.0,0.0,49.0,49.0,6,MEDIO,0,0.41236134982572936,0.0,172.0,0
0803700015084016,8,37,1,5084,16,Urbana,Típica,0.7,0.0,0.0,0.0,46.0,46.0,14,MEDIO,0,0.7258750022292559,0.0,70.0,0
0803700015084014,8,37,1,5084,14,Urbana,Típica,0.64,0.0,0.0,0.0,47.0,47.0,3,MEDIO,0,0.7442445475736875,0.0,64.0,0
0803700015084013,8,37,1,5084,13,Urbana,Típica,0.63,0.0,0.0,0.0,66.0,66.0,6,BAJO,0,0.7827216955745822,0.0,63.0,0
0803700015084010,8,37,1,5084,10,Urbana,Típica,1.05,0.0,0.0,0.0,74.0,74.0,18,BAJO,0,0.5905310884627135,0.0,105.0,0
080370001507A005,8,37,1,507A,5,Urbana,Típica,0.32,0.0,0.0,0.0,67.0,67.0,18,ALTO,0,0.7919375280432768,0.0,32.0,0
080370001507A004,8,37,1,507A,4,Urbana,Típica,0.42,0.0,0.0,0.0,82.0,82.0,18,BAJO,0,0.7462677621937256,0.0,42.0,0
080370001507A002,8,37,1,507A,2,Urbana,Típica,0.59,0.0,0.0,0.0,55.0,55.0,23,ALTO,0,0.7644943145925218,0.0,58.99999999999999,0
080370001507A001,8,37,1,507A,1,Urbana,Típica,0.48,92.4,7.36,0.0,69.0,69.0,12,MEDIO,0,0.6293610675019374,507.84000000000003,0.06512890094979647,0
0803700015065042,8,37,1,5065,42,Urbana,Típica,0.27,0.0,0.0,0.0,15.0,15.0,4,BAJO,0,0.9203542849129568,0.0,27.0,0
0803700015065020,8,37,1,5065,20,Urbana,Típica,0.71,0.0,0.0,0.0,60.0,60.0,9,BAJO,0,0.747174513944747,0.0,71.0,0
0803700015065016,8,37,1,5065,16,Urbana,Típica,0.21,0.0,0.0,0.0,61.0,61.0,4,MEDIO,0,0.8033470794429253,0.0,21.0,0
0803700015050002,8,37,1,5050,2,Urbana,Típica,0.51,0.0,0.0,0.0,39.0,39.0,12,ALTO,0,0.7369899147721144,0.0,51.0,0
0803700015031066,8,37,1,5031,66,Urbana,Típica,1.81,0.0,0.0,0.0,104.0,104.0,9,BAJO,0,0.34318126708841107,0.0,181.0,0
0803700015031039,8,37,1,5031,39,Urbana,Típica,1.45,0.0,0.0,0.0,38.0,38.0,1,MEDIO,0,0.6337533509446085,0.0,145.0,0
0803700015031038,8,37,1,5031,38,Urbana,Típica,1.49,0.0,308.54,0.0,20.0,20.0,2,MEDIO,0,0.5978142079276132,6170.8,0.004829039053637984,0
0803700015031035,8,37,1,5031,35,Urbana,Típica,1.56,313.99,79.41,0.0,34.0,34.0,2,BAJO,0,0.42689133381618505,2699.94,0.019642407454041805,0
0803700015050011,8,37,1,5050,11,Urbana,Típica,0.71,0.0,0.0,0.0,32.0,32.0,5,BAJO,0,0.7667152971354522,0.0,71.0,0
0803700015027023,8,37,1,5027,23,Urbana,Típica,1.38,0.0,12.21,0.0,156.0,156.0,16,ALTO,0,0.31175829403921823,1904.7600000000002,0.11292962356792142,0
0803700015027022,8,37,1,5027,22,Urbana,Típica,1.05,0.0,0.0,0.0,60.0,60.0,5,MEDIO,0,0.6488747712024909,0.0,105.0,0
0803700015027021,8,37,1,5027,21,Urbana,Típica,1.13,0.0,0.0,0.0,61.0,61.0,20,BAJO,0,0.6322871007606202,0.0,112.99999999999999,0
0803700015012004,8,37,1,5012,4,Urbana,Típica,1.09,0.0,0.0,0.0,89.0,89.0,3,BAJO,0,0.5909387158630655,0.0,109.0,0
0803700015008017,8,37,1,5008,17,Urbana,Típica,6.38,0.0,0.0,0.0,224.0,224.0,24,ALTO,0,0.2215782076061152,0.0,638.0,0
0803700015008016,8,37,1,5008,16,Urbana,Típica,6.42,0.0,76.75,0.0,41.0,41.0,7,ALTO,0,0.16238692331121432,3146.75,0.083637311099531,0
0803700015008015,8,37,1,5008,15,Urbana,Típica,6.52,0.0,0.0,0.0,49.0,49.0,8,ALTO,0,0.18081909904175983,0.0,652.0,0
0803700014993043,8,37,1,4993,43,Urbana,Típica,3.31,0.0,70.73,0.0,19.0,19.0,2,MEDIO,0,0.3533916638201614,1343.8700000000001,0.046791065875035336,0
0803700014993026,8,37,1,4993,26,Urbana,Típica,3.21,207.07,15.21,0.0,270.0,270.0,26,MEDIO,0,0.10518689532862817,4106.7,0.21090670170827858,0
0803700014974032,8,37,1,4974,32,Urbana,Típica,2.89,0.0,0.0,0.0,52.0,52.0,7,BAJO,0,0.1010813703714743,0.0,289.0,0
0803700014974031,8,37,1,4974,31,Urbana,Típica,2.93,0.0,0.0,0.0,37.0,37.0,4,MEDIO,0,0.20041406257676553,0.0,293.0,0
0803700014974030,8,37,1,4974,30,Urbana,Típica,2.96,0.0,0.0,0.0,51.0,51.0,8,ALTO,0,0.1010813703714743,0.0,296.0,0
0803700014974029,8,37,1,4974,29,Urbana,Típica,2.99,0.0,0.0,0.0,25.0,25.0,4,BAJO,0,0.18054574213967417,0.0,299.0,0
080370001496A034,8,37,1,496A,34,Urbana,Típica,3.27,0.0,0.0,0.0,0.0,0.0,1,MEDIO,0,0.25495275780642546,0.0,327.0,0
080370001496A016,8,37,1,496A,16,Urbana,Típica,2.89,0.0,0.0,0.0,67.0,67.0,6,ALTO,0,0.07892876450106728,0.0,289.0,0
080370001496A015,8,37,1,496A,15,Urbana,Típica,2.92,0.0,0.0,0.0,77.0,77.0,2,MEDIO,0,0.06243385813617658,0.0,292.0,0
0803700014955041,8,37,1,4955,41,Urbana,Típica,2.96,0.0,54.93,0.0,63.0,63.0,6,BAJO,0,0.13954895009503973,3460.59,0.05387695668001456,0
0803700014955040,8,37,1,4955,40,Urbana,Típica,2.96,0.0,65.57,0.0,67.0,67.0,5,MEDIO,0,0.19745216574905855,4393.19,0.045135712107349804,0
0803700014955024,8,37,1,4955,24,Urbana,Típica,2.47,0.0,0.0,0.0,47.0,47.0,10,BAJO,0,0.4043604585673034,0.0,247.00000000000003,0
0803700014955023,8,37,1,4955,23,Urbana,Típica,2.47,0.0,0.0,0.0,106.0,106.0,9,ALTO,0,0.32822004018081086,0.0,247.00000000000003,0
0803700014989008,8,37,1,4989,8,Urbana,Típica,3.97,869.36,146.92,0.0,31.0,31.0,3,ALTO,0,0.24538789250852808,4554.5199999999995,0.0270196692302457,0
0803700014940036,8,37,1,4940,36,Urbana,Típica,1.8,0.0,0.0,0.0,91.0,91.0,3,BAJO,0,0.38146375495323764,0.0,180.0,0
0803700014940035,8,37,1,4940,35,Urbana,Típica,1.76,0.0,0.0,0.0,67.0,67.0,4,BAJO,0,0.3958425795426947,0.0,176.0,0
0803700014940034,8,37,1,4940,34,Urbana,Típica,1.71,0.0,0.0,0.0,63.0,63.0,8,BAJO,0,0.3900940142291638,0.0,171.0,0
0803700014940004,8,37,1,4940,4,Urbana,Típica,2.13,0.0,19.94,0.0,123.0,123.0,6,BAJO,0,0.22615154615896704,2452.6200000000003,0.10676691729323307,0
0803700014917018,8,37,1,4917,18,Urbana,Típica,6.08,0.0,46.09,0.0,41.0,41.0,6,ALTO,0,0.13119037534833447,1889.69,0.13188720173535792,0
0803700014917016,8,37,1,4917,16,Urbana,Típica,6.45,0.0,0.0,0.0,101.0,101.0,20,ALTO,0,0.185246526238796,0.0,645.0,0
0803700014917015,8,37,1,4917,15,Urbana,Típica,6.16,0.0,0.0,0.0,89.0,89.0,9,ALTO,0,0.32370690663296964,0.0,616.0,0
0803700014917014,8,37,1,4917,14,Urbana,Típica,6.12,0.0,21.71,0.0,56.0,56.0,4,ALTO,0,0.16464502778250512,1215.76,0.2817679558011049,0
0803700014917006,8,37,1,4917,6,Urbana,Típica,6.24,0.0,0.0,0.0,85.0,85.0,13,MEDIO,0,0.3162746236036716,0.0,624.0,0
0803700014902023,8,37,1,4902,23,Urbana,Típica,5.63,0.0,0.0,0.0,74.0,74.0,6,ALTO,0,0.3101217700085529,0.0,563.0,0
0803700014902022,8,37,1,4902,22,Urbana,Típica,6.16,172.52,8.41,0.0,80.0,80.0,12,ALTO,0,0.22352248608657901,672.8,0.7315914489311164,0
080370001489A051,8,37,1,489A,51,Urbana,Típica,4.42,0.0,50.81,0.0,49.0,49.0,4,ALTO,0,0.06750421676280415,2489.69,0.08697363242817788,0
080370001489A033,8,37,1,489A,33,Urbana,Típica,3.94,0.0,27.08,0.0,82.0,82.0,6,MEDIO,0,0.09325825364521281,2220.56,0.14544112218530822,0
080370001489A032,8,37,1,489A,32,Urbana,Típica,4.0,466.47,92.25,0.0,45.0,45.0,4,ALTO,0,0.16023647625777498,4151.25,0.04335573379579449,0
080370001489A018,8,37,1,489A,18,Urbana,Típica,4.12,0.0,0.0,0.0,220.0,220.0,17,ALTO,0,0.10079055605537297,0.0,412.0,0
080370001489A017,8,37,1,489A,17,Urbana,Típica,3.9,0.0,0.0,0.0,74.0,74.0,6,ALTO,0,0.07051419242938944,0.0,390.0,0
0803700014885033,8,37,1,4885,33,Urbana,Típica,5.8,0.0,0.0,0.0,22.0,22.0,2,MEDIO,0,0.5396374285397677,0.0,580.0,0
0803700014866066,8,37,1,4866,66,Urbana,Típica,6.55,0.0,0.0,0.0,57.0,57.0,11,MEDIO,0,0.17053783679336199,0.0,655.0,0
0803700014866063,8,37,1,4866,63,Urbana,Típica,6.63,0.0,0.0,0.0,131.0,131.0,8,MEDIO,0,0.22905025481978544,0.0,663.0,0
0803700014866062,8,37,1,4866,62,Urbana,Típica,6.59,0.0,0.0,0.0,132.0,132.0,10,MEDIO,0,0.22905025481978544,0.0,659.0,0
0803700014866004,8,37,1,4866,4,Urbana,Típica,6.63,0.0,0.0,0.0,14.0,14.0,7,MEDIO,0,0.2655730292505989,0.0,663.0,0
0803700014847003,8,37,1,4847,3,Urbana,Típica,1.26,0.0,0.0,0.0,108.0,108.0,10,MEDIO,0,0.5357703775559821,0.0,126.0,0
0803700014847002,8,37,1,4847,2,Urbana,Típica,1.1,0.0,0.0,0.0,103.0,103.0,10,ALTO,0,0.5272544190884069,0.0,110.0,0
0803700014847001,8,37,1,4847,1,Urbana,Típica,1.12,0.0,0.0,0.0,75.0,75.0,6,MEDIO,0,0.5782427810781678,0.0,112.00000000000001,0
0803700014832034,8,37,1,4832,34,Urbana,Típica,1.24,0.0,0.0,0.0,0.0,0.0,2,BAJO,0,0.9048955951141902,0.0,124.0,0
0803700014033031,8,37,1,4033,31,Urbana,Típica,5.04,0.0,0.0,0.0,38.0,38.0,7,ALTO,0,0.325219159371593,0.0,504.0,0
0803700014033030,8,37,1,4033,30,Urbana,Típica,4.99,0.0,51.35,0.0,44.0,44.0,6,ALTO,0,0.11162567834291998,2259.4,0.09715732087227415,0
0803700014033022,8,37,1,4033,22,Urbana,Típica,5.13,0.0,0.0,0.0,27.0,27.0,5,ALTO,0,0.35938666064561603,0.0,513.0,0
0803700014033021,8,37,1,4033,21,Urbana,Típica,5.08,0.0,0.0,0.0,39.0,39.0,5,MEDIO,0,0.31525336127971604,0.0,508.0,0
0803700014033020,8,37,1,4033,20,Urbana,Típica,5.03,0.0,48.01,0.0,45.0,45.0,2,MEDIO,0,0.10522619433957624,2160.45,0.10474802165764266,0
0803700014033019,8,37,1,4033,19,Urbana,Típica,4.98,0.0,37.34,0.0,32.0,32.0,6,ALTO,0,0.17377064501386952,1194.88,0.13333333333333333,0
0803700014029023,8,37,1,4029,23,Urbana,Típica,5.51,0.0,0.0,0.0,19.0,19.0,4,ALTO,0,0.4812097046616119,0.0,551.0,0
0803700014029022,8,37,1,4029,22,Urbana,Típica,5.46,0.0,0.0,0.0,39.0,39.0,5,ALTO,0,0.3172781770900596,0.0,546.0,0
