CVEGEO,CVE_MZA,TIPOMZA,total_incendios,acceso_bomberos_km,densidad_vial,poblacion_total,riesgo_base,densidad_incendios_500m,distancia_bomberos_m
0803700018229017,17,Típica,1.0,7.67,0.0,185,ALTO,0,7670.743321063657
0803700018229016,16,Típica,2.0,7.56,0.0,105,ALTO,0,7563.062220451372
0803700018229015,15,Típica,1.0,7.64,0.0,180,ALTO,0,7643.143053808809
0803700018214021,21,Típica,0.0,7.09,0.0,102,MEDIO,0,7091.075032794053
0803700018214004,4,Típica,0.0,6.74,0.0,173,MEDIO,0,6740.18238753071
0803700017771038,38,Típica,0.0,8.66,0.0,107,MEDIO,0,8662.042363548433
080370001642A002,2,Típica,1.0,3.6,0.0,1072,ALTO,0,3597.387426176717
0803700013406015,15,Típica,1.0,6.16,0.0,78,ALTO,1,6158.736789333149
0803700013406012,12,Típica,2.0,6.18,0.0,90,ALTO,1,6177.998835980503
0803700012338087,87,Típica,0.0,1.45,0.0,111,BAJO,0,1449.0093348456494
0803700016839035,35,Típica,0.0,3.91,0.0,155,MEDIO,0,3909.950822752684
0803700016839014,14,Típica,1.0,3.77,4.39,168,ALTO,0,3773.0685151099337
0803700016839013,13,Típica,0.0,3.82,0.0,200,MEDIO,0,3819.5739108060206
0803700016839012,12,Típica,2.0,3.87,0.0,199,ALTO,0,3865.7298416589133
080370001667A054,54,Típica,0.0,8.47,0.0,119,MEDIO,0,8474.730054229767
080370001667A050,50,Típica,0.0,8.53,0.0,91,MEDIO,0,8528.53152672617
0803700016576022,22,Típica,1.0,6.38,0.0,83,ALTO,0,6377.147655311181
0803700016576009,9,Típica,0.0,6.1,62.55,63,MEDIO,0,6099.006211252409
0803700018233003,3,Típica,5.0,7.45,0.0,0,ALTO,0,7450.336724426547
0803700018426003,3,Típica,5.0,11.93,0.0,53,ALTO,0,11929.835718331897
0803700018303010,10,Típica,0.0,11.75,0.0,20,MEDIO,0,11750.044046882083
0803700018303009,9,Típica,0.0,11.62,0.0,45,MEDIO,0,11624.157380832452
0803700018303007,7,Típica,0.0,11.78,2.55,130,MEDIO,0,11775.24214912445
0803700018248036,36,Típica,0.0,9.21,0.0,255,MEDIO,0,9213.383795146417
0803700018233060,60,Típica,1.0,7.63,0.0,0,ALTO,0,7634.021463557382
0803700018233059,59,Típica,0.0,7.68,0.0,95,MEDIO,0,7682.934208813165
0803700018233058,58,Típica,0.0,7.65,0.0,60,MEDIO,0,7652.792444183924
0803700018233057,57,Típica,0.0,7.68,0.0,172,MEDIO,0,7675.995813776989
0803700018229055,55,Típica,0.0,7.33,0.0,147,MEDIO,0,7333.969154430642
0803700018229054,54,Típica,0.0,7.13,0.0,173,MEDIO,0,7131.501573410104
0803700018229053,53,Típica,0.0,7.31,0.0,0,MEDIO,0,7309.252197598723
0803700018229052,52,Típica,0.0,7.28,0.0,125,MEDIO,0,7284.158754610771
0803700018229051,51,Típica,1.0,7.33,0.0,70,ALTO,0,7325.033925936132
0803700018229050,50,Típica,0.0,7.19,0.0,197,MEDIO,0,7194.087671911453
0803700018229018,18,Típica,1.0,7.5,0.0,102,ALTO,0,7503.2647761580365
0803700018229008,8,Típica,1.0,7.62,0.0,201,ALTO,0,7624.036723374245
0803700018229007,7,Típica,0.0,7.58,0.0,200,MEDIO,0,7575.886767070876
0803700018229006,6,Típica,0.0,7.53,0.0,136,MEDIO,0,7528.921830454251
0803700018229005,5,Típica,1.0,7.46,0.0,77,ALTO,0,7463.419962367457
0803700018229003,3,Típica,5.0,7.47,0.0,46,ALTO,0,7471.834683042429
0803700018214026,26,Típica,0.0,6.97,58.45,41,MEDIO,0,6967.088825664758
0803700018214024,24,Típica,0.0,7.05,0.0,87,MEDIO,0,7053.011591456073
0803700018214023,23,Típica,1.0,7.13,0.0,2,ALTO,0,7127.917533311514
0803700018214011,11,Típica,0.0,6.9,0.0,93,MEDIO,0,6903.824916317846
0803700018214010,10,Típica,0.0,6.88,0.0,197,MEDIO,0,6878.729527057211
0803700018214009,9,Típica,0.0,6.87,0.0,188,MEDIO,0,6865.9108938875615
0803700018214006,6,Típica,0.0,6.79,0.0,163,MEDIO,0,6786.178353225853
0803700018021085,85,Típica,0.0,12.26,0.0,69,MEDIO,0,12260.777373036808
0803700018021084,84,Típica,0.0,12.4,0.0,107,MEDIO,0,12401.150694323362
0803700018021083,83,Típica,0.0,12.38,0.0,52,MEDIO,0,12383.177884509758
0803700018021082,82,Típica,0.0,12.44,0.0,89,MEDIO,0,12436.940996800833
0803700018021081,81,Típica,0.0,12.47,0.0,72,MEDIO,0,12473.181049261791
0803700018021080,80,Típica,0.0,12.51,0.0,97,MEDIO,0,12509.217877301891
0803700018214002,2,Típica,1.0,6.68,0.0,221,ALTO,0,6679.241817731913
0803700018017090,90,Típica,0.0,10.6,0.0,0,MEDIO,0,10598.082795943588
0803700018017089,89,Típica,0.0,10.61,0.0,122,MEDIO,0,10612.65640112236
0803700018017088,88,Típica,0.0,11.38,0.0,48,MEDIO,0,11379.032558541227
0803700018017087,87,Típica,0.0,11.27,0.0,0,MEDIO,0,11273.996699394142
0803700018017086,86,Típica,0.0,11.23,69.95,0,MEDIO,0,11232.08642209771
0803700018017078,78,Típica,0.0,11.12,0.0,0,MEDIO,0,11123.64937291484
0803700018017077,77,Típica,0.0,11.17,0.0,0,MEDIO,0,11171.146795871766
0803700018021073,73,Típica,0.0,12.54,0.0,92,MEDIO,0,12539.417879181017
0803700018017075,75,Típica,0.0,11.28,0.0,90,MEDIO,0,11282.881816214807
0803700018017060,60,Típica,1.0,10.85,0.0,84,ALTO,0,10850.704941307753
0803700018017057,57,Típica,0.0,11.33,50.76,45,ALTO,0,11332.041912461586
0803700017998046,46,Típica,0.0,11.53,82.43,66,ALTO,0,11534.411257729169
0803700017983027,27,Típica,0.0,10.96,0.0,80,MEDIO,0,10959.244910429108
0803700017983025,25,Típica,2.0,10.97,0.0,73,ALTO,0,10970.966733432833
0803700017983024,24,Típica,0.0,10.96,0.0,26,MEDIO,0,10955.440420253586
0803700017983004,4,Típica,0.0,10.61,5.18,428,MEDIO,0,10611.632718600276
0803700017983003,3,Típica,5.0,10.59,55.53,83,ALTO,0,10590.761176212498
0803700017983001,1,Típica,2.0,10.56,0.0,53,ALTO,0,10561.823764891124
0803700017979068,68,Típica,0.0,11.43,56.74,12,ALTO,0,11433.01329092955
0803700017979056,56,Típica,0.0,11.02,0.0,98,MEDIO,0,11021.70209221948
0803700017979037,37,Típica,0.0,11.32,0.0,79,MEDIO,0,11321.533771473256
0803700017979057,57,Típica,0.0,11.11,0.0,83,MEDIO,0,11112.812205204285
0803700017979022,22,Típica,1.0,11.7,0.0,115,ALTO,0,11698.222823833985
0803700017979036,36,Típica,0.0,11.22,22.26,306,MEDIO,0,11223.356048128262
0803700017979035,35,Típica,0.0,11.37,0.0,22,MEDIO,0,11370.604758083959
0803700017979032,32,Típica,0.0,11.95,51.04,0,ALTO,0,11951.738867918251
0803700017945072,72,Típica,0.0,7.56,0.0,0,MEDIO,0,7558.111872996685
0803700017945071,71,Típica,0.0,7.45,0.0,0,MEDIO,0,7448.690749429049
0803700017945070,70,Típica,0.0,7.35,0.0,0,MEDIO,0,7353.859098242194
0803700017945066,66,Típica,0.0,7.19,55.9,135,MEDIO,0,7188.17868984665
0803700017945065,65,Típica,0.0,7.09,0.0,0,MEDIO,0,7085.546367000153
0803700017930075,75,Típica,0.0,8.66,0.0,125,MEDIO,0,8657.195186681889
0803700017930074,74,Típica,0.0,8.83,0.0,184,MEDIO,0,8834.312266822177
0803700017930073,73,Típica,0.0,8.74,0.0,140,MEDIO,0,8743.630791962098
0803700017930069,69,Típica,0.0,8.61,0.0,72,MEDIO,0,8612.164197871321
0803700017930051,51,Típica,1.0,8.82,0.0,10,ALTO,0,8821.04549462924
0803700017930050,50,Típica,0.0,8.83,0.0,63,MEDIO,0,8829.54415983725
0803700017930049,49,Típica,0.0,8.81,0.0,52,MEDIO,0,8807.953442952401
0803700017930047,47,Típica,1.0,8.76,0.0,78,ALTO,0,8759.337302529624
0803700017930037,37,Típica,0.0,8.42,60.93,71,MEDIO,0,8419.235738193567
0803700017930036,36,Típica,0.0,8.34,25.79,81,ALTO,0,8343.076093788488
0803700017930034,34,Típica,0.0,8.4,0.0,62,MEDIO,0,8402.832446644372
0803700017930032,32,Típica,0.0,8.47,0.0,244,MEDIO,0,8470.249741514253
0803700017875008,8,Típica,1.0,7.82,18.32,132,ALTO,0,7824.181201738192
0803700017875007,7,Típica,0.0,7.78,0.0,117,MEDIO,0,7775.635902120817
0803700017875005,5,Típica,1.0,7.83,0.0,81,ALTO,0,7833.5373121800485
0803700017875004,4,Típica,0.0,7.79,0.0,150,MEDIO,0,7786.551415124486
0803700017822049,49,Típica,0.0,8.73,54.26,183,ALTO,0,8725.511554473747
0803700017822047,47,Típica,1.0,8.73,69.94,83,ALTO,0,8727.305626314772
0803700017818030,30,Típica,4.0,7.96,74.34,132,ALTO,0,7955.719577101081
0803700017818003,3,Típica,5.0,8.33,64.03,109,ALTO,0,8329.12870589485
0803700017767015,15,Típica,1.0,8.43,134.89,80,ALTO,0,8434.161669366924
0803700017767012,12,Típica,2.0,8.51,127.53,88,ALTO,0,8507.88232710661
0803700017767011,11,Típica,0.0,8.54,0.0,89,MEDIO,0,8537.131899593342
080370001770A059,59,Típica,0.0,7.19,0.0,89,MEDIO,3,7186.907981439199
0803700014688016,16,Típica,2.0,0.19,0.0,46,MEDIO,0,190.7909866581488
0803700017818023,23,Típica,1.0,8.62,63.47,375,ALTO,0,8623.208111450642
0803700017979060,60,Típica,1.0,10.97,0.0,84,ALTO,0,10966.562760542474
0803700018229001,1,Típica,2.0,7.54,0.0,87,ALTO,0,7536.084965599785
0803700017930035,35,Típica,0.0,8.42,10.3,0,MEDIO,0,8419.420844755972
080370001222A058,58,Típica,0.0,4.21,0.0,56,MEDIO,0,4205.753425391713
080370001222A057,57,Típica,0.0,4.16,0.0,53,MEDIO,0,4156.542279090947
080370001222A056,56,Típica,0.0,4.11,0.0,58,MEDIO,0,4107.466582467737
0803700017979059,59,Típica,0.0,10.99,0.0,78,MEDIO,0,10994.62450342519
0803700017682054,54,Típica,0.0,4.78,0.0,107,MEDIO,0,4776.080734227247
080370001667A080,80,Típica,0.0,7.06,9.85,86,MEDIO,0,7062.917235578803
0803700014226061,61,Típica,0.0,4.64,0.0,34,MEDIO,0,4635.99219154467
0803700018125004,4,Típica,0.0,15.93,0.0,27,MEDIO,0,15932.175467850306
0803700018021014,14,Típica,1.0,12.5,97.46,26,ALTO,0,12496.90785811845
0803700017610022,22,Típica,1.0,14.18,5.36,0,ALTO,0,14182.192688228448
0803700012709028,28,Típica,1.0,4.86,43.62,33,ALTO,0,4860.704024356354
0803700012709008,8,Típica,1.0,4.66,49.94,42,ALTO,0,4656.92838180457
0803700012677035,35,Típica,0.0,3.88,0.0,13,MEDIO,0,3879.9862815002316
0803700012677017,17,Típica,1.0,3.66,16.2,33,ALTO,0,3662.9124292260885
0803700012677016,16,Típica,2.0,3.65,120.66,35,ALTO,0,3646.0111719708293
0803700012662021,21,Típica,0.0,3.23,0.0,33,MEDIO,0,3230.054685035661
0803700012662020,20,Típica,0.0,3.18,0.0,44,MEDIO,0,3178.8929718196746
0803700012662001,1,Típica,2.0,3.02,0.0,21,ALTO,0,3019.5524000054584
0803700012658028,28,Típica,1.0,2.71,0.0,31,MEDIO,0,2713.1567677188123
0803700012639001,1,Típica,2.0,2.7,0.0,18,ALTO,0,2699.796019624907
0803700012605020,20,Típica,0.0,1.8,0.0,48,BAJO,0,1804.2649463493153
0803700012592025,25,Típica,2.0,1.38,0.0,14,MEDIO,0,1382.6395442226749
0803700012592013,13,Típica,0.0,1.55,0.0,61,BAJO,0,1545.5771317621159
0803700012588034,34,Típica,0.0,1.37,0.0,52,BAJO,0,1367.9265359854737
0803700012588013,13,Típica,0.0,1.17,0.0,16,BAJO,0,1169.1051412494865
0803700012588012,12,Típica,2.0,1.19,0.0,27,MEDIO,0,1194.7722232280423
0803700012573025,25,Típica,2.0,0.98,0.0,28,MEDIO,0,976.2586983764116
0803700012573024,24,Típica,0.0,1.02,0.0,10,BAJO,0,1023.8264186840789
080370001254A065,65,Típica,0.0,8.44,0.0,0,MEDIO,0,8435.150417063876
080370001254A035,35,Típica,0.0,8.33,0.0,1,MEDIO,0,8329.019694280501
080370001254A013,13,Típica,0.0,8.2,0.0,3,MEDIO,0,8197.523464694079
0803700012516027,27,Típica,0.0,5.73,1.8,0,MEDIO,0,5728.639714926516
0803700012499004,4,Típica,0.0,2.95,0.0,57,BAJO,0,2947.602746583187
0803700012484028,28,Típica,1.0,2.9,0.0,77,ALTO,0,2900.5767460073675
0803700012484016,16,Típica,2.0,2.88,0.0,102,MEDIO,0,2881.229274007371
0803700012484015,15,Típica,1.0,2.83,0.0,57,MEDIO,0,2834.6176187336278
0803700012484001,1,Típica,2.0,3.64,0.0,0,ALTO,0,3639.6024533719824
0803700012249023,23,Típica,1.0,4.82,0.0,124,ALTO,0,4819.684605911355
0803700012249015,15,Típica,1.0,4.56,0.0,110,ALTO,0,4564.11179613008
0803700012234006,6,Típica,0.0,5.09,0.0,0,MEDIO,0,5087.939255475452
080370001222A118,118,Típica,0.0,3.65,0.0,91,MEDIO,0,3645.7573443157016
080370001222A117,117,Típica,0.0,3.65,0.0,48,MEDIO,0,3652.355815420333
0803700012200012,12,Típica,2.0,2.94,0.0,65,ALTO,0,2941.472557558347
0803700012198060,60,Típica,1.0,3.13,0.0,73,ALTO,0,3126.640765470792
0803700012728032,32,Típica,0.0,4.81,50.21,29,ALTO,0,4813.289136558275
0803700012338007,7,Típica,0.0,2.0,0.0,7,BAJO,0,2004.0433112490912
0803700012319061,61,Típica,0.0,5.38,0.0,16,MEDIO,0,5377.0132140767455
0803700017292024,24,Típica,0.0,6.79,0.0,139,MEDIO,0,6794.559992057238
0803700017288009,9,Típica,0.0,6.78,92.07,96,MEDIO,0,6782.851564392406
0803700017273038,38,Típica,0.0,6.45,0.0,63,MEDIO,0,6447.707499909057
0803700017273019,19,Típica,1.0,6.02,0.0,80,ALTO,0,6019.774999068361
0803700017201003,3,Típica,5.0,6.39,0.0,144,ALTO,0,6388.694080498743
0803700017184018,18,Típica,1.0,6.85,128.5,76,ALTO,0,6854.776396187389
0803700017184009,9,Típica,0.0,6.46,0.0,195,MEDIO,0,6457.31954807239
0803700017184008,8,Típica,1.0,6.66,60.81,137,ALTO,0,6660.325510852658
0803700017150002,2,Típica,1.0,6.08,0.0,37,ALTO,0,6080.769423292023
0803700017131040,40,Típica,0.0,6.61,42.94,14,MEDIO,0,6607.711794056973
0803700017127029,29,Típica,0.0,5.97,0.0,17,MEDIO,0,5971.096064504716
0803700017112042,42,Típica,0.0,6.57,62.73,74,ALTO,0,6569.457523177904
0803700017112041,41,Típica,0.0,6.59,97.96,63,MEDIO,0,6589.797351003641
0803700017112019,19,Típica,1.0,7.35,0.0,73,ALTO,0,7346.514722678269
0803700012319041,41,Típica,0.0,4.23,0.0,182,MEDIO,0,4234.743087301417
080370001208A047,47,Típica,1.0,3.38,0.0,12,ALTO,0,3377.779340770727
080370001208A004,4,Típica,0.0,3.37,48.74,79,MEDIO,0,3370.602628112024
0803700017273017,17,Típica,1.0,5.93,0.0,81,ALTO,0,5927.568366121637
0803700017201028,28,Típica,1.0,6.6,104.44,0,ALTO,0,6603.392347280164
0803700012056018,18,Típica,1.0,3.51,110.7,17,ALTO,0,3507.2036596928633
0803700012056005,5,Típica,1.0,3.4,14.1,96,ALTO,0,3397.1732873590795
0803700012056002,2,Típica,1.0,3.33,12.2,100,ALTO,0,3328.838877558424
0803700011880011,11,Típica,0.0,5.2,0.0,30,MEDIO,0,5196.189654300237
0803700011876043,43,Típica,0.0,4.92,29.07,82,MEDIO,0,4921.443478213965
0803700011876019,19,Típica,1.0,5.11,0.0,68,ALTO,0,5109.8237211409805
0803700011876018,18,Típica,1.0,5.16,29.47,52,ALTO,0,5157.71332761411
0803700011876017,17,Típica,1.0,5.2,29.72,19,ALTO,0,5197.188296451467
0803700011842043,43,Típica,0.0,1.31,0.0,67,BAJO,0,1311.8506856726578
0803700011804026,26,Típica,0.0,1.88,0.0,63,BAJO,0,1876.686495061485
0803700011804025,25,Típica,2.0,1.75,0.0,93,ALTO,0,1749.7343162426844
0803700011804012,12,Típica,2.0,1.25,0.0,121,ALTO,0,1249.0712972366744
0803700011768006,6,Típica,0.0,1.94,18.19,69,MEDIO,0,1943.495949614731
0803700011768005,5,Típica,1.0,1.93,40.05,34,ALTO,0,1927.1450171516499
0803700011749017,17,Típica,1.0,1.23,0.0,17,MEDIO,0,1233.6682233917586
0803700011749016,16,Típica,2.0,1.17,7.95,71,ALTO,0,1167.7775035977522
0803700011749015,15,Típica,1.0,1.12,8.95,53,ALTO,0,1115.9836579175815
0803700011734010,10,Típica,0.0,1.52,0.0,68,BAJO,0,1524.655468301837
080370001172A007,7,Típica,0.0,2.04,0.0,35,BAJO,0,2036.5777664179789
0803700011715027,27,Típica,0.0,2.53,0.0,146,BAJO,0,2528.4965939101344
0803700011715009,9,Típica,0.0,2.21,0.0,41,BAJO,0,2210.1637575685104
0803700011683013,13,Típica,0.0,4.81,0.0,116,MEDIO,0,4808.384325562329
0803700011626008,8,Típica,1.0,2.84,0.0,68,MEDIO,0,2844.8936502895435
080370001158A059,59,Típica,0.0,3.93,0.0,73,MEDIO,0,3933.225377524212
080370001158A043,43,Típica,0.0,4.14,0.0,66,MEDIO,0,4140.1063703479895
080370001158A042,42,Típica,0.0,4.42,22.69,48,ALTO,0,4423.18951613628
080370001158A022,22,Típica,1.0,4.33,0.0,42,ALTO,0,4331.3891189592905
080370001158A021,21,Típica,0.0,4.39,0.0,46,MEDIO,0,4394.500867198628
0803700011575063,63,Típica,0.0,3.77,0.0,91,MEDIO,0,3773.258583719543
0803700011575028,28,Típica,1.0,3.67,0.0,68,ALTO,0,3670.1097183824395
0803700016788005,5,Típica,1.0,4.17,0.0,1182,ALTO,0,4172.029464773077
0803700017396020,20,Típica,0.0,5.72,0.0,50,MEDIO,0,5721.8243596860175
080370001731A010,10,Típica,0.0,6.98,0.0,80,MEDIO,0,6979.214054718201
0803700017292021,21,Típica,0.0,6.71,0.0,136,MEDIO,0,6707.305986912773
0803700016877004,4,Típica,0.0,4.16,141.63,131,ALTO,0,4155.396986203381
0803700016805014,14,Típica,1.0,3.85,0.0,95,ALTO,0,3847.528464860491
0803700016966019,19,Típica,1.0,4.1,0.0,1574,ALTO,0,4096.383608995867
0803706356453014,14,Típica,1.0,14.35,0.0,8,ALTO,0,14348.56636550251
080370001795A018,18,Típica,1.0,7.11,0.0,81,ALTO,0,7113.567927174209
0803700017926059,59,Típica,0.0,9.17,0.0,113,MEDIO,0,9170.7295537316
080370001770A042,42,Típica,0.0,7.38,0.0,46,MEDIO,0,7378.171625513518
0803700017697021,21,Típica,0.0,6.55,0.0,166,MEDIO,0,6554.147542250581
0803700017254005,5,Típica,1.0,7.06,0.0,127,ALTO,0,7057.928930452914
0803700017108029,29,Típica,0.0,7.25,0.0,130,MEDIO,0,7248.621422929809
0803700017095041,41,Típica,0.0,6.68,0.0,71,MEDIO,0,6676.211514693215
0803700017907009,9,Típica,0.0,10.24,42.07,16,MEDIO,0,10238.113718675066
0803700017822064,64,Típica,0.0,9.04,0.0,0,MEDIO,0,9041.088874607149
0803700016275024,24,Típica,0.0,4.11,2.51,326,MEDIO,0,4106.9204683614735
0803700016010005,5,Típica,1.0,1.26,5.15,88,MEDIO,0,1259.7404927956118
0803700015900030,30,Típica,4.0,5.57,49.22,5,ALTO,0,5569.65666420615
0803700015826030,30,Típica,4.0,2.62,18.16,0,ALTO,0,2617.3105343132597
0803700014705053,53,Típica,0.0,3.86,0.0,0,MEDIO,0,3862.5182871511483
0803700017485001,1,Típica,2.0,9.17,0.1,0,ALTO,0,9165.76492441627
0803700017451032,32,Típica,0.0,7.19,12.25,0,MEDIO,0,7190.429529414918
0803700017396019,19,Típica,1.0,5.62,10.72,61,ALTO,0,5619.148566733851
0803700017396004,4,Típica,0.0,5.62,82.89,97,MEDIO,0,5620.303484275492
080370001731A002,2,Típica,1.0,7.15,0.0,1139,ALTO,0,7154.096728272846
0803700017292017,17,Típica,1.0,6.61,0.0,135,ALTO,0,6609.859207391193
0803700017292011,11,Típica,0.0,6.89,8.57,249,MEDIO,0,6894.731509631534
0803700017288004,4,Típica,0.0,6.65,0.0,165,MEDIO,0,6654.869162916017
0803700017273015,15,Típica,1.0,6.26,0.0,80,ALTO,0,6255.437323580201
0803700017273014,14,Típica,1.0,6.31,0.0,75,ALTO,0,6305.296895699933
0803700017269022,22,Típica,1.0,6.93,0.0,134,ALTO,0,6931.936752611486
0803700017269018,18,Típica,1.0,6.89,0.0,120,ALTO,0,6885.20109984498
0803700017288002,2,Típica,1.0,6.73,0.0,167,ALTO,0,6728.038787899025
080370001724A041,41,Típica,0.0,5.56,47.98,0,MEDIO,0,5559.385297583291
0803700017216001,1,Típica,2.0,7.24,0.0,80,ALTO,0,7239.366373814943
0803700017201001,1,Típica,2.0,6.42,0.0,153,ALTO,0,6420.748573981007
0803700017184034,34,Típica,0.0,6.97,0.0,112,MEDIO,0,6973.4224762066415
0803700017184033,33,Típica,0.0,7.0,0.0,144,MEDIO,0,7003.2970064789215
0803700017184016,16,Típica,2.0,6.81,0.0,95,ALTO,0,6810.154099944635
0803700017184012,12,Típica,2.0,6.74,57.57,186,ALTO,0,6739.5781616163395
0803700017150062,62,Típica,0.0,5.95,0.0,0,MEDIO,0,5947.198671882782
0803700017150018,18,Típica,1.0,5.94,4.19,819,ALTO,0,5943.482972462868
0803700017269019,19,Típica,1.0,7.04,0.0,149,ALTO,0,7040.34174264566
0803700017324007,7,Típica,0.0,7.42,0.0,0,MEDIO,0,7424.548234231508
0803700017131030,30,Típica,4.0,6.38,0.0,0,ALTO,0,6377.036266204534
0803700017131029,29,Típica,0.0,5.97,0.0,47,MEDIO,0,5969.039220531552
0803700017131028,28,Típica,1.0,5.9,0.0,41,ALTO,0,5898.918008478467
0803700017127054,54,Típica,0.0,5.61,45.4,35,MEDIO,0,5614.986075034416
0803700017127053,53,Típica,0.0,5.65,33.96,82,ALTO,0,5646.916409855559
0803700017127052,52,Típica,0.0,5.66,34.28,36,MEDIO,0,5658.343323487301
0803700017127051,51,Típica,1.0,5.61,0.0,67,ALTO,0,5612.07668411718
0803700017127050,50,Típica,0.0,5.56,0.0,36,MEDIO,0,5559.612417969152
0803700017127040,40,Típica,0.0,6.09,53.21,3,ALTO,0,6091.52484259488
0803700017127039,39,Típica,2.0,6.1,45.5,36,ALTO,0,6101.899603157558
0803700017127038,38,Típica,0.0,6.12,42.31,28,MEDIO,0,6119.780160312443
0803700017127009,9,Típica,0.0,5.51,43.98,131,ALTO,0,5506.9359882729605
0803700017288003,3,Típica,5.0,6.7,75.65,141,ALTO,0,6695.679484029744
0803700017127008,8,Típica,1.0,5.58,32.55,132,ALTO,0,5578.760214342134
0803700017112045,45,Típica,0.0,6.58,0.0,0,MEDIO,0,6576.625689288529
0803700017112011,11,Típica,0.0,7.17,0.0,123,MEDIO,0,7174.118918265769
0803700017112008,8,Típica,1.0,7.03,12.8,138,ALTO,0,7033.267037465559
0803700017112017,17,Típica,1.0,7.36,0.0,60,ALTO,0,7359.94045629882
0803700017108045,45,Típica,0.0,7.35,0.0,105,MEDIO,0,7348.03471002255
0803700017108032,32,Típica,0.0,7.33,0.0,89,MEDIO,0,7327.66683435343
0803700017108015,15,Típica,1.0,6.85,0.0,0,ALTO,0,6845.7130829446705
0803700017108014,14,Típica,1.0,6.9,0.0,0,ALTO,0,6895.153947390648
0803700017108005,5,Típica,1.0,6.77,0.0,72,ALTO,0,6773.005886251283
0803700017095030,30,Típica,4.0,6.51,0.0,79,ALTO,0,6513.375683040869
0803700017095029,29,Típica,0.0,6.49,0.0,66,MEDIO,0,6488.166212228642
0803700017095032,32,Típica,0.0,6.58,0.0,5,MEDIO,0,6578.4329704459415
0803700017080052,52,Típica,0.0,5.9,0.0,40,MEDIO,0,5903.890182496822
0803700017080016,16,Típica,2.0,5.59,0.0,151,ALTO,0,5594.030674189874
0803700017080006,6,Típica,0.0,5.34,0.0,46,MEDIO,0,5341.027925599584
0803700017076030,30,Típica,4.0,3.83,20.52,57,ALTO,0,3833.3071552507877
0803700016805030,30,Típica,4.0,4.2,0.0,20,ALTO,0,4195.540278123239
0803700016805029,29,Típica,0.0,4.12,0.0,89,MEDIO,0,4120.311321339865
0803700014692023,23,Típica,1.0,3.16,0.0,15,ALTO,0,3164.913450599539
0803700016805028,28,Típica,1.0,4.13,22.54,86,ALTO,0,4127.774514642648
0803700016792046,46,Típica,0.0,4.77,0.26,0,MEDIO,0,4774.769251424863
0803700016792030,30,Típica,4.0,4.27,0.0,60,ALTO,0,4274.866059537262
0803700016792001,1,Típica,2.0,4.35,30.51,0,ALTO,0,4354.352627995444
0803700017080059,59,Típica,0.0,5.88,0.0,52,MEDIO,0,5881.92515962221
0803700012728009,9,Típica,0.0,4.86,0.0,41,MEDIO,0,4859.593191898299
0803700012978028,28,Típica,1.0,4.01,47.1,37,ALTO,0,4011.5308992246887
0803700016398003,3,Típica,5.0,3.54,59.68,137,ALTO,0,3540.861548831514
0803700016877020,20,Típica,0.0,4.22,79.82,131,ALTO,0,4222.133288916322
0803700014118009,9,Típica,0.0,5.02,0.0,36,MEDIO,1,5020.157362099531
0803706356468037,37,Típica,0.0,14.91,0.0,10,MEDIO,0,14912.840654898844
0803700017108061,61,Típica,0.0,7.45,0.0,87,MEDIO,0,7445.257851443975
0803700012450036,36,Típica,0.0,3.39,8.78,0,MEDIO,0,3387.053599837601
0803700012450012,12,Típica,2.0,2.46,2.95,43,ALTO,0,2462.4401117299158
0803700012450011,11,Típica,0.0,3.0,0.0,56,BAJO,0,3004.435909256824
0803700012412044,44,Típica,0.0,3.18,0.0,47,MEDIO,0,3175.6871603837626
0803700012395058,58,Típica,0.0,3.71,0.0,46,MEDIO,0,3714.6396958043647
0803700012395039,39,Típica,2.0,3.47,0.0,58,ALTO,0,3467.5846895989457
0803700012395020,20,Típica,0.0,3.53,0.0,58,MEDIO,0,3529.891354331626
0803700012395002,2,Típica,1.0,3.77,0.0,83,ALTO,0,3765.7769116376676
0803700012376053,53,Típica,0.0,5.11,25.44,0,MEDIO,0,5110.761661261541
0803700012376028,28,Típica,1.0,4.88,0.0,30,ALTO,0,4883.532051853077
0803700012361028,28,Típica,1.0,5.41,0.0,23,ALTO,0,5405.945636856049
0803700012361026,26,Típica,0.0,5.67,0.0,77,MEDIO,0,5667.915778336352
0803700012361008,8,Típica,1.0,5.67,0.0,57,ALTO,0,5672.8138216586785
0803700012361007,7,Típica,0.0,5.81,20.67,58,ALTO,0,5814.342771282084
0803700012713030,30,Típica,4.0,4.92,0.0,46,ALTO,0,4919.132037014709
0803700012319016,16,Típica,2.0,4.57,0.0,87,ALTO,0,4565.135335379053
0803700012268016,16,Típica,2.0,3.72,49.78,92,ALTO,0,3719.348828547346
0803700012268015,15,Típica,1.0,3.67,59.01,90,ALTO,0,3668.864050628802
0803700012253001,1,Típica,2.0,4.22,0.0,251,ALTO,0,4218.484382037081
